07-12-2018 13:10:38.349,GSR,1555384
07-12-2018 13:10:38.454,GSR,1555384
07-12-2018 13:10:38.559,GSR,1555384
07-12-2018 13:10:38.664,GSR,1555384
07-12-2018 13:10:38.768,GSR,1555384
07-12-2018 13:10:38.873,GSR,1555384
07-12-2018 13:10:38.978,GSR,1555384
07-12-2018 13:10:39.083,GSR,1555384
07-12-2018 13:10:39.187,GSR,1555384
07-12-2018 13:10:39.292,GSR,1555384
07-12-2018 13:10:39.397,GSR,1555384
07-12-2018 13:10:39.502,GSR,1555384
07-12-2018 13:10:39.606,GSR,0
07-12-2018 13:10:39.709,GSR,0
07-12-2018 13:10:39.812,GSR,1555384
07-12-2018 13:10:39.915,GSR,1555384
07-12-2018 13:10:40.018,GSR,0
07-12-2018 13:10:40.121,GSR,0
07-12-2018 13:10:40.224,GSR,0
07-12-2018 13:10:40.329,GSR,1260000
07-12-2018 13:10:40.434,GSR,910909
07-12-2018 13:10:40.539,GSR,767692
07-12-2018 13:10:40.644,GSR,0
07-12-2018 13:10:40.748,GSR,1117777
07-12-2018 13:10:40.853,GSR,1345333
07-12-2018 13:10:40.958,GSR,1442857
07-12-2018 13:10:41.063,GSR,1345333
07-12-2018 13:10:41.168,GSR,955238
07-12-2018 13:10:41.272,GSR,600606
07-12-2018 13:10:41.377,GSR,518947
07-12-2018 13:10:41.482,GSR,445454
07-12-2018 13:10:41.587,GSR,389600
07-12-2018 13:10:41.692,GSR,339298
07-12-2018 13:10:41.797,GSR,305079
07-12-2018 13:10:41.902,GSR,281176
07-12-2018 13:10:42.007,GSR,253066
07-12-2018 13:10:42.111,GSR,236000
07-12-2018 13:10:42.216,GSR,236000
07-12-2018 13:10:42.321,GSR,245974
07-12-2018 13:10:42.426,GSR,256756
07-12-2018 13:10:42.531,GSR,264444
07-12-2018 13:10:42.636,GSR,264444
07-12-2018 13:10:42.741,GSR,245974
07-12-2018 13:10:42.846,GSR,215402
07-12-2018 13:10:42.951,GSR,207555
07-12-2018 13:10:43.055,GSR,207555
07-12-2018 13:10:43.160,GSR,210112
07-12-2018 13:10:43.265,GSR,215402
07-12-2018 13:10:43.370,GSR,223809
07-12-2018 13:10:43.475,GSR,229756
07-12-2018 13:10:43.580,GSR,226746
07-12-2018 13:10:43.685,GSR,223809
07-12-2018 13:10:43.789,GSR,229756
07-12-2018 13:10:43.894,GSR,239240
07-12-2018 13:10:43.999,GSR,242564
07-12-2018 13:10:44.104,GSR,239240
07-12-2018 13:10:44.209,GSR,239240
07-12-2018 13:10:44.314,GSR,0
07-12-2018 13:10:44.418,GSR,236000
07-12-2018 13:10:44.523,GSR,0
07-12-2018 13:10:44.628,GSR,0
07-12-2018 13:10:44.733,GSR,300000
07-12-2018 13:10:44.838,GSR,389600
07-12-2018 13:10:44.943,GSR,345714
07-12-2018 13:10:45.047,GSR,315737
07-12-2018 13:10:45.152,GSR,300000
07-12-2018 13:10:45.257,GSR,300000
07-12-2018 13:10:45.362,GSR,305079
07-12-2018 13:10:45.467,GSR,300000
07-12-2018 13:10:45.572,GSR,295076
07-12-2018 13:10:45.677,GSR,290303
07-12-2018 13:10:45.782,GSR,300000
07-12-2018 13:10:45.887,GSR,285671
07-12-2018 13:10:45.991,GSR,268450
07-12-2018 13:10:46.096,GSR,245974
07-12-2018 13:10:46.201,GSR,232839
07-12-2018 13:10:46.306,GSR,223809
07-12-2018 13:10:46.411,GSR,223809
07-12-2018 13:10:46.516,GSR,220941
07-12-2018 13:10:46.621,GSR,223809
07-12-2018 13:10:46.726,GSR,226746
07-12-2018 13:10:46.831,GSR,223809
07-12-2018 13:10:46.935,GSR,223809
07-12-2018 13:10:47.040,GSR,223809
07-12-2018 13:10:47.145,GSR,220941
07-12-2018 13:10:47.250,GSR,215402
07-12-2018 13:10:47.355,GSR,212727
07-12-2018 13:10:47.460,GSR,212727
07-12-2018 13:10:47.565,GSR,212727
07-12-2018 13:10:47.669,GSR,212727
07-12-2018 13:10:47.774,GSR,215402
07-12-2018 13:10:47.879,GSR,215402
07-12-2018 13:10:47.984,GSR,215402
07-12-2018 13:10:48.089,GSR,218139
07-12-2018 13:10:48.194,GSR,215402
